semSeca,s0s4,s1s4,s2s4,s3s4,s4,mes,ano,uf
"50,28","49,72","29,29",0,0,0,9,2022,RS
"50,28","49,72","29,29",0,0,0,8,2022,RS
"50,28","49,72","34,45",0,0,0,7,2022,RS
"35,12","64,88","39,99","5,18",0,0,6,2022,RS
"12,77","87,23","60,9","23,2",0,0,5,2022,RS
"12,01","87,99","70,72","44,68",0,0,4,2022,RS
0,100,"87,47","68,04","27,95",0,3,2022,RS
0,100,"87,45","68,04","27,94",0,2,2022,RS
0,100,"84,02","67,35","9,91",0,1,2022,RS
0,100,"83,44","29,08","0,89",0,12,2021,RS
0,100,"51,16","8,07","0,62",0,11,2021,RS
0,100,"45,74","8,06","0,62",0,10,2021,RS
0,100,"45,75","8,55","2,04",0,9,2021,RS
0,100,"69,63","4,78","2,04",0,8,2021,RS
0,100,"65,06","4,78","0,15",0,7,2021,RS
0,100,"37,71","3,7",0,0,6,2021,RS
0,100,100,20,"0,42",0,5,2021,RS
0,100,100,"75,11",0,0,4,2021,RS
0,100,"85,15","30,15",0,0,3,2021,RS
0,100,"96,29","57,6",0,0,2,2021,RS
0,100,100,"71,67","1,97",0,1,2021,RS
0,100,100,"86,58","7,71",0,12,2020,RS
0,100,"97,89","60,76","0,51",0,11,2020,RS
0,100,"65,97","1,95",0,0,10,2020,RS
"13,32","86,68","20,49",0,0,0,9,2020,RS
"10,44","89,56","27,47",0,0,0,8,2020,RS
"60,68","39,32",0,0,0,0,6,2025,RO
"55,89","44,11",0,0,0,0,5,2025,RO
100,0,0,0,0,0,4,2025,RO
"57,45","42,55","7,89",0,0,0,3,2025,RO
0,100,"51,07","7,89",0,0,2,2025,RO
0,100,100,"10,48",0,0,1,2025,RO
0,100,100,"66,03","9,94",0,12,2024,RO
0,100,100,"84,33","11,06",0,11,2024,RO
0,100,100,"84,33","12,31",0,10,2024,RO
0,100,100,"76,64","12,31",0,9,2024,RO
0,100,100,"67,38","12,32",0,8,2024,RO
0,100,"67,49","24,7","0,18",0,7,2024,RO
"32,46","67,54","49,99","18,6",0,0,6,2024,RO
"32,46","67,54","49,98","18,4",0,0,5,2024,RO
"33,07","66,93","50,08","18,4",0,0,4,2024,RO
0,100,"57,87","24,97",0,0,3,2024,RO
0,100,"64,07","24,97","4,89",0,2,2024,RO
0,100,"69,77","25,42","4,89","1,57",1,2024,RO
0,100,"69,77","25,42","4,89","1,57",12,2023,RO
0,100,"52,04","20,83","3,09",0,11,2023,RO
0,100,"40,57","20,78","3,09",0,10,2023,RO
"38,92","61,08","22,14","7,39",0,0,9,2023,RO
"46,38","53,62","21,82","7,4",0,0,8,2023,RO
"51,3","48,7","18,19","3,31",0,0,7,2023,RO
"58,21","41,79","19,99","9,98",0,0,6,2023,RO
"47,09","52,91","19,99","9,98",0,0,5,2023,RO
"28,91","71,09","31,9","9,98",0,0,4,2023,RO
"27,89","72,11","31,9","9,98",0,0,3,2023,RO
"23,91","76,09","29,05","9,98",0,0,2,2023,RO
"29,91","70,09","25,55","9,98",0,0,1,2023,RO
"38,07","61,93","16,39",0,0,0,12,2022,RO
"49,48","50,52","16,39",0,0,0,11,2022,RO
"53,89","46,11","9,66",0,0,0,10,2022,RO
"55,31","44,69","9,55",0,0,0,9,2022,RO
"44,12","55,88","9,54",0,0,0,8,2022,RO
"86,48","13,52",0,0,0,0,6,2025,RR
"86,41","13,59",0,0,0,0,5,2025,RR
100,0,0,0,0,0,4,2025,RR
"97,76","2,24","0,05",0,0,0,3,2025,RR
"86,66","13,34","0,04",0,0,0,2,2025,RR
"63,63","36,37","13,94",0,0,0,1,2025,RR
"63,63","36,37","13,94",0,0,0,12,2024,RR
"72,39","27,61","13,62",0,0,0,11,2024,RR
"68,2","31,8","20,38",0,0,0,10,2024,RR
"23,03","76,97","28,09",0,0,0,9,2024,RR
"23,05","76,95","27,51",0,0,0,8,2024,RR
"23,05","76,95","12,42",0,0,0,7,2024,RR
0,100,"30,89",0,0,0,6,2024,RR
0,100,"88,6","18,31",0,0,5,2024,RR
0,100,100,"70,83",0,0,4,2024,RR
0,100,"99,19","70,83",0,0,3,2024,RR
0,100,"99,19","64,32",0,0,2,2024,RR
0,100,"99,19","64,32",0,0,1,2024,RR
0,100,"99,19","36,99",0,0,12,2023,RR
0,100,100,"24,79",0,0,11,2023,RR
"19,26","80,74","51,9",0,0,0,6,2025,SC
"1,91","98,09","72,26","14,36",0,0,5,2025,SC
"5,44","94,56","63,76","11,43",0,0,4,2025,SC
"5,44","94,56","63,76","11,1",0,0,3,2025,SC
"34,43","65,57",0,0,0,0,2,2025,SC
"56,35","43,65",0,0,0,0,1,2025,SC
"73,67","26,33",0,0,0,0,12,2024,SC
"54,48","45,52",0,0,0,0,11,2024,SC
"61,88","38,12",0,0,0,0,10,2024,SC
"50,04","49,96",0,0,0,0,9,2024,SC
"76,53","23,47",0,0,0,0,8,2024,SC
100,0,0,0,0,0,7,2024,SC
100,0,0,0,0,0,6,2024,SC
100,0,0,0,0,0,5,2024,SC
100,0,0,0,0,0,4,2024,SC
100,0,0,0,0,0,3,2024,SC
100,0,0,0,0,0,2,2024,SC
100,0,0,0,0,0,1,2024,SC
100,0,0,0,0,0,12,2023,SC
100,0,0,0,0,0,11,2023,SC
100,0,0,0,0,0,10,2023,SC
100,0,0,0,0,0,9,2023,SC
"92,65","7,35",0,0,0,0,8,2023,SC
"84,99","15,01",0,0,0,0,7,2023,SC
"65,96","34,04",0,0,0,0,6,2023,SC
"68,34","31,66","0,12",0,0,0,5,2023,SC
"68,34","31,66","0,12",0,0,0,4,2023,SC
"68,34","31,66","0,12",0,0,0,3,2023,SC
"71,52","28,48","0,12",0,0,0,2,2023,SC
"71,52","28,48",0,0,0,0,1,2023,SC
"71,52","28,48",0,0,0,0,12,2022,SC
"80,2","19,8",0,0,0,0,11,2022,SC
100,0,0,0,0,0,10,2022,SC
100,0,0,0,0,0,9,2022,SC
100,0,0,0,0,0,8,2022,SC
100,0,0,0,0,0,7,2022,SC
"89,57","10,43",0,0,0,0,6,2022,SC
"31,65","68,35",0,0,0,0,5,2022,SC
"8,19","91,81","63,16","18,75",0,0,4,2022,SC
"8,24","91,76","63,31","48,48","19,24",0,3,2022,SC
"8,24","91,76","63,31","48,53","19,24",0,2,2022,SC
"8,24","91,76","58,04","44,27","12,98",0,1,2022,SC
"15,46","84,54","58,47",28,"12,98",0,12,2021,SC
"21,56","78,44","58,47","24,84","8,29",0,11,2021,SC
"21,56","78,44","58,47","21,36","8,35",0,10,2021,SC
"0,41","99,59","58,67","36,76","12,01",0,9,2021,SC
"0,42","99,58","58,91","46,38","12,01",0,8,2021,SC
"11,75","88,25","58,94","46,39","9,59",0,7,2021,SC
"27,76","72,24","55,48","36,83","7,81",0,6,2021,SC
20,80,"69,07","36,88","11,77",0,5,2021,SC
20,80,"69,07","36,9","3,02",0,4,2021,SC
20,80,"66,9","20,37",0,0,3,2021,SC
"14,31","85,69","71,94","29,38",0,0,2,2021,SC
0,100,"79,83","32,17",0,0,1,2021,SC
0,100,"99,96","69,65","13,39",0,12,2020,SC
0,100,100,"83,7","11,1",0,11,2020,SC
0,100,100,"80,48",0,0,10,2020,SC
0,100,"98,44","46,48",0,0,9,2020,SC
0,100,"98,44","46,38",0,0,8,2020,SC
"11,33","88,67","36,88",0,0,0,6,2025,SP
"9,2","90,8","67,4",0,0,0,5,2025,SP
"9,2","90,8","67,41",0,0,0,4,2025,SP
"0,01","99,99","95,89",0,0,0,3,2025,SP
"0,09","99,91","56,66",0,0,0,2,2025,SP
"8,35","91,65","56,66",0,0,0,1,2025,SP
"0,1","99,9","63,82",0,0,0,12,2024,SP
"0,05","99,95","69,6","10,83",0,0,11,2024,SP
0,100,"65,24","46,83",0,0,10,2024,SP
0,100,"65,24","23,02",0,0,9,2024,SP
"5,54","94,46","57,15","20,6",0,0,8,2024,SP
"8,02","91,98","50,24","16,64",0,0,7,2024,SP
"8,02","91,98","50,01",0,0,0,6,2024,SP
"14,92","85,08",30,0,0,0,5,2024,SP
"22,15","77,85","27,87",0,0,0,4,2024,SP
"22,71","77,29","19,84",0,0,0,3,2024,SP
"26,48","73,52","5,38",0,0,0,2,2024,SP
"42,73","57,27",0,0,0,0,1,2024,SP
"80,48","19,52",0,0,0,0,12,2023,SP
100,0,0,0,0,0,11,2023,SP
100,0,0,0,0,0,10,2023,SP
"79,82","20,18",0,0,0,0,9,2023,SP
"91,21","8,79",0,0,0,0,8,2023,SP
"90,72","9,28",0,0,0,0,7,2023,SP
"89,88","10,12",0,0,0,0,6,2023,SP
"76,68","23,32","4,8",0,0,0,5,2023,SP
"76,64","23,36","4,8",0,0,0,4,2023,SP
"55,28","44,72","23,73","1,78",0,0,3,2023,SP
"37,43","62,57","30,05","10,8",0,0,2,2023,SP
"16,14","83,86","56,7","25,76","3,45",0,1,2023,SP
"13,36","86,64","64,09","29,52","7,55",0,12,2022,SP
"8,78","91,22","76,43","39,13","10,2",0,11,2022,SP
"8,78","91,22","80,96","39,13","10,2","1,15",10,2022,SP
"0,32","99,68","80,96","63,23","29,08","1,23",9,2022,SP
"0,06","99,94","99,12","80,96","37,26","6,79",8,2022,SP
"0,06","99,94","99,12","80,96","37,26","6,79",7,2022,SP
"0,21","99,79","99,12","80,96","37,26","6,79",6,2022,SP
"0,03","99,97","99,12","80,96","37,26","6,79",5,2022,SP
"0,06","99,94","99,12","80,96","37,25","6,75",4,2022,SP
"0,06","99,94","99,12","81,26","37,25","8,68",3,2022,SP
"0,06","99,94","99,12","92,46","38,19","10,34",2,2022,SP
"0,06","99,94","99,12","92,48","38,23","15,72",1,2022,SP
"0,06","99,94","99,12","89,15","42,69","21,49",12,2021,SP
"0,06","99,94","99,12","89,15","42,69","21,49",11,2021,SP
"0,06","99,94","98,94","82,2","42,71","21,49",10,2021,SP
"0,06","99,94","99,68","87,18","42,71","21,49",9,2021,SP
"0,05","99,95","99,68","85,95","42,71","14,83",8,2021,SP
0,100,"99,95","86,44","38,03","11,14",7,2021,SP
"0,05","99,95","93,28","65,76","33,77","11,14",6,2021,SP
"0,05","99,95","93,28","63,2","30,38","11,14",5,2021,SP
"0,05","99,95","91,56","63,82","24,32","4,43",4,2021,SP
"2,35","97,65","90,12","56,67","19,2","4,43",3,2021,SP
"2,49","97,51","91,89","59,64","11,56",0,2,2021,SP
"0,2","99,8","92,6","54,94","11,53",0,1,2021,SP
"0,32","99,68","92,6","44,1","11,54",0,12,2020,SP
0,100,"99,99","68,91","11,54",0,11,2020,SP
"64,79","35,21","10,32",0,0,0,6,2025,SE
"30,56","69,44","35,21","10,03",0,0,5,2025,SE
"16,95","83,05","35,19","10,03",0,0,4,2025,SE
"32,99","67,01","29,21","10,24",0,0,3,2025,SE
"32,99","67,01","17,22",0,0,0,2,2025,SE
0,100,"69,83",0,0,0,1,2025,SE
0,100,100,"53,3",0,0,12,2024,SE
0,100,"78,71","48,82",0,0,11,2024,SE
0,100,"57,55","19,71",0,0,10,2024,SE
0,100,"44,84",0,0,0,9,2024,SE
"29,75","70,25",0,0,0,0,8,2024,SE
"79,89","20,11",0,0,0,0,7,2024,SE
100,0,0,0,0,0,6,2024,SE
100,0,0,0,0,0,5,2024,SE
"79,74","20,26",0,0,0,0,4,2024,SE
"36,64","63,36","19,34",0,0,0,3,2024,SE
0,100,"19,47",0,0,0,2,2024,SE
0,100,"58,69",0,0,0,1,2024,SE
0,100,"59,03","16,28",0,0,12,2023,SE
0,100,"74,2","16,28",0,0,11,2023,SE
"13,21","86,79","73,85",0,0,0,10,2023,SE
"29,81","70,19","18,12",0,0,0,9,2023,SE
"46,64","53,36",0,0,0,0,8,2023,SE
"96,36","3,64",0,0,0,0,7,2023,SE
"96,47","3,53",0,0,0,0,6,2023,SE
"74,31","25,69",0,0,0,0,5,2023,SE
"82,71","17,29",0,0,0,0,3,2023,SE
"82,71","17,29",0,0,0,0,2,2023,SE
100,0,0,0,0,0,1,2023,SE
100,0,0,0,0,0,12,2022,SE
"69,81","30,19",0,0,0,0,11,2022,SE
"66,95","33,05",0,0,0,0,10,2022,SE
"79,17","20,83",0,0,0,0,9,2022,SE
"79,17","20,83",0,0,0,0,8,2022,SE
"79,04","20,96",0,0,0,0,7,2022,SE
"60,62","39,38",0,0,0,0,6,2022,SE
"31,55","68,45",0,0,0,0,5,2022,SE
"24,15","75,85","48,86",0,0,0,4,2022,SE
"24,15","75,85","48,86",0,0,0,3,2022,SE
"0,37","99,63","54,19",0,0,0,2,2022,SE
"0,37","99,63","54,19",0,0,0,1,2022,SE
"0,4","99,6","54,2",0,0,0,12,2021,SE
0,100,"54,45","35,54",0,0,11,2021,SE
0,100,"54,46","35,58",0,0,10,2021,SE
0,100,"46,73","31,82",0,0,9,2021,SE
"0,72","99,28","46,73","31,82",0,0,8,2021,SE
"0,73","99,27","59,87","31,82",0,0,7,2021,SE
"0,73","99,27","71,09","34,45",0,0,6,2021,SE
"0,04","99,96","72,87","34,45",0,0,5,2021,SE
0,100,"72,87","34,45",0,0,4,2021,SE
0,100,"87,7","34,45",0,0,3,2021,SE
0,100,"86,83","33,6",0,0,2,2021,SE
0,100,"63,84","22,43",0,0,1,2021,SE
0,100,"80,55","11,29",0,0,12,2020,SE
0,100,"66,85",0,0,0,11,2020,SE
0,100,"66,85",0,0,0,10,2020,SE
"14,6","85,4","19,13",0,0,0,9,2020,SE
"31,67","68,33",0,0,0,0,8,2020,SE
"42,35","57,65",0,0,0,0,7,2020,SE
"42,36","57,64",0,0,0,0,6,2020,SE
"32,96","67,04","8,32",0,0,0,5,2020,SE
"32,95","67,05","26,93",0,0,0,4,2020,SE
"0,17","99,83","40,88",0,0,0,3,2020,SE
0,100,"59,15","11,62",0,0,2,2020,SE
0,100,"59,25","24,09",0,0,1,2020,SE
0,100,"52,31","24,09",0,0,12,2019,SE
0,100,"52,31","19,1",0,0,11,2019,SE
"0,05","99,95","44,05",0,0,0,10,2019,SE
"54,51","45,49","21,34",0,0,0,9,2019,SE
"54,75","45,25","21,31",0,0,0,8,2019,SE
"32,11","67,89","29,14",0,0,0,7,2019,SE
"32,11","67,89","43,77","28,04",0,0,6,2019,SE
"21,07","78,93","66,92","38,65","0,4",0,5,2019,SE
"21,07","78,93","66,92","25,67","0,11",0,4,2019,SE
"2,14","97,86","82,81","52,38","0,18",0,3,2019,SE
0,100,"89,49","80,06","31,84",0,2,2019,SE
0,100,"88,43","74,55","40,43",0,1,2019,SE
0,100,"85,63","64,34","13,54",0,12,2018,SE
0,100,"85,78","64,25","46,74",0,11,2018,SE
0,100,"85,78","64,25","46,74",0,10,2018,SE
0,100,"74,04","49,56","25,84",0,9,,SE
"22,08","77,92","55,13","27,2","2,12",0,8,2018,SE
"22,08","77,92","55,13","37,53","0,04",0,7,2018,SE
"24,87","75,13","53,27","37,28",0,0,6,2018,SE
"24,87","75,13","48,92","8,81",0,0,5,2018,SE
"24,87","75,13","48,92","8,81",0,0,4,2018,SE
0,100,"48,92",0,0,0,3,2018,SE
"50,42","49,58",0,0,0,0,2,2018,SE
"50,42","49,58","15,98","0,85",0,0,1,2018,SE
"47,67","52,33","1,54",0,0,0,12,2017,SE
"62,51","37,49","0,28",0,0,0,11,2017,SE
"72,84","27,16","0,28",0,0,0,10,2017,SE
"99,16","0,84",0,0,0,0,9,2017,SE
"91,19","8,81","1,72",0,0,0,8,2017,SE
"78,91","21,09","1,85",0,0,0,7,2017,SE
"73,79","26,21","2,11",0,0,0,6,2017,SE
0,100,"12,32","0,16",0,0,5,2017,SE
0,100,100,100,"67,05","37,75",4,2017,SE
0,100,100,100,100,"82,54",3,2017,SE
0,100,100,100,100,"82,54",2,2017,SE
0,100,100,100,100,"82,54",1,2017,SE
0,100,100,100,100,"82,56",12,2016,SE
0,100,100,100,100,"58,81",11,2016,SE
0,100,100,100,"77,64","37,56",10,2016,SE
0,100,100,"99,98","66,37","16,24",9,2016,SE
0,100,100,"99,92","65,82",0,8,2016,SE
0,100,"99,59","94,74","14,38",0,7,2016,SE
0,100,100,"73,58","0,75",0,6,2016,SE
0,100,100,"72,84","0,75",0,5,2016,SE
"0,04","99,96","94,09","45,7",0,0,4,2016,SE
0,100,100,0,0,0,3,2016,SE
"0,04","99,96","17,02",0,0,0,2,2016,SE
"2,57","97,43","25,92",0,0,0,1,2016,SE
0,100,"95,07","45,95","12,25",0,12,2015,SE
0,100,100,"9,65","0,04",0,11,2015,SE
0,100,"35,14","9,65","0,04",0,10,2015,SE
"16,89","83,11","18,83","5,61","0,1",0,9,2015,SE
"33,19","66,81","9,75","0,28",0,0,8,2015,SE
"76,5","23,5","9,72","1,17",0,0,7,2015,SE
"80,31","19,69","9,72","1,39",0,0,6,2015,SE
"51,25","48,75","11,68","0,58",0,0,5,2015,SE
"14,09","85,91","11,01","0,51",0,0,4,2015,SE
"9,31","90,69","0,55",0,0,0,3,2015,SE
0,100,"1,11",0,0,0,2,2015,SE
"0,01","99,99","1,22",0,0,0,1,2015,SE
"19,61","80,39",0,0,0,0,12,2014,SE
"97,79","2,21",0,0,0,0,11,2014,SE
"1,34","98,66","5,58",0,0,0,10,2014,SE
0,100,"6,94",0,0,0,9,2014,SE
0,100,"27,34","0,91",0,0,8,2014,SE
0,100,"99,72","86,12","9,83",0,7,2014,SE
"43,72","56,28","31,47",0,0,0,6,2025,TO
"39,29","60,71","15,71",0,0,0,5,2025,TO
"39,57","60,43","21,42",0,0,0,4,2025,TO
"30,41","69,59","37,11",0,0,0,3,2025,TO
"20,33","79,67","40,45",0,0,0,2,2025,TO
0,100,"72,77",0,0,0,1,2025,TO
0,100,"99,83",0,0,0,12,2024,TO
0,100,100,"24,6",0,0,11,2024,TO
0,100,100,"52,17",0,0,10,2024,TO
0,100,100,"65,94",0,0,9,2024,TO
0,100,"83,61","32,33",0,0,8,2024,TO
0,100,"71,31","20,76",0,0,7,2024,TO
"1,74","98,26","70,13","20,76",0,0,6,2024,TO
"1,74","98,26","70,13","20,76",0,0,5,2024,TO
"1,75","98,25","70,12","20,76",0,0,4,2024,TO
0,100,"85,77","24,91",0,0,3,2024,TO
0,100,"88,86","16,29",0,0,2,2024,TO
0,100,"90,42","18,5",0,0,1,2024,TO
0,100,"90,17","13,95",0,0,12,2023,TO
0,100,"45,07",0,0,0,11,2023,TO
"0,71","99,29","3,59",0,0,0,10,2023,TO
"25,22","74,78",23,0,0,0,9,2023,TO
"30,87","69,13","22,99",0,0,0,8,2023,TO
"30,08","69,92","22,98",0,0,0,7,2023,TO
"39,68","60,32","27,09",0,0,0,6,2023,TO
"53,21","46,79","6,72",0,0,0,5,2023,TO
"52,3","47,7","6,75",0,0,0,4,2023,TO
"63,8","36,2","6,74",0,0,0,3,2023,TO
"72,99","27,01","8,68",0,0,0,2,2023,TO
"81,08","18,92","8,66",0,0,0,1,2023,TO
"69,5","30,5","13,55","0,98",0,0,12,2022,TO
"30,34","69,66","20,11","1,7",0,0,11,2022,TO
0,100,"23,37","4,28",0,0,10,2022,TO
0,100,"26,44",0,0,0,9,2022,TO
"1,51","98,49","17,52",0,0,0,8,2022,TO
"23,41","76,59","2,65",0,0,0,7,2022,TO
"40,67","59,33","2,65",0,0,0,6,2022,TO
"43,69","56,31","1,41",0,0,0,5,2022,TO
"57,71","42,29","1,41",0,0,0,4,2022,TO
"75,29","24,71","1,41",0,0,0,3,2022,TO
"79,06","20,94","1,41",0,0,0,2,2022,TO
"82,33","17,67","1,41",0,0,0,1,2022,TO
"14,88","85,12","33,82","3,03",0,0,12,2021,TO
"2,97","97,03","69,86","22,21",0,0,11,2021,TO
0,100,"91,89","30,02",0,0,10,2021,TO
0,100,"97,01","36,29",0,0,9,2021,TO
0,100,100,"31,8",0,0,8,2021,TO
0,100,"96,83","28,69",0,0,7,2021,TO
0,100,"70,65","24,25",0,0,6,2021,TO
0,100,"58,75","24,26",0,0,5,2021,TO
"2,59","97,41","58,75","24,26",0,0,4,2021,TO
"2,59","97,41","66,44","24,25",0,0,3,2021,TO
0,100,"73,36","23,6",0,0,2,2021,TO
0,100,"88,66","48,9",0,0,1,2021,TO
0,100,"88,67","27,58",0,0,12,2020,TO
0,100,"77,14","18,4",0,0,11,2020,TO
0,100,"84,79","18,4",0,0,10,2020,TO
0,100,"76,99","16,79",0,0,9,2020,TO
"5,62","94,38","61,64","10,95",0,0,8,2020,TO
"8,94","91,06","58,24","3,85",0,0,7,2020,TO
"13,81","86,19","62,1","3,84",0,0,6,2020,TO
"13,82","86,18","62,08","3,84",0,0,5,2020,TO
"8,21","91,79","72,59","10,37",0,0,4,2020,TO
"3,89","96,11","70,25","10,37",0,0,3,2020,TO
0,100,"77,21","13,41",0,0,2,2020,TO
0,100,"90,62","16,99",0,0,1,2020,TO
0,100,"84,28","14,54",0,0,12,2019,TO
0,100,100,0,0,0,6,2025,DF
0,100,100,0,0,0,5,2025,DF
0,100,100,0,0,0,4,2025,DF
0,100,100,0,0,0,3,2025,DF
0,100,0,0,0,0,2,2025,DF
0,100,0,0,0,0,1,2025,DF
0,100,0,0,0,0,12,2024,DF
0,100,"0,24",0,0,0,11,2024,DF
0,100,100,0,0,0,10,2024,DF
0,100,100,100,100,0,9,2024,DF
0,100,100,0,0,0,8,2024,DF
0,100,100,0,0,0,7,2024,DF
0,100,100,0,0,0,6,2024,DF
0,100,0,0,0,0,5,2024,DF
"86,78","13,22",0,0,0,0,4,2024,DF
"86,78","13,22",0,0,0,0,3,2024,DF
"86,78","13,22","0,09",0,0,0,2,2024,DF
0,100,"0,09",0,0,0,1,2024,DF
0,100,"79,83",0,0,0,12,2023,DF
0,100,"45,3",0,0,0,11,2023,DF
"66,84","33,16",0,0,0,0,10,2023,DF
"99,96","0,04",0,0,0,0,9,2023,DF
"99,96","0,04",0,0,0,0,8,2023,DF
0,100,0,0,0,0,7,2023,DF
0,100,0,0,0,0,6,2023,DF
0,100,0,0,0,0,5,2023,DF
0,100,0,0,0,0,4,2023,DF
0,100,0,0,0,0,3,2023,DF
100,0,0,0,0,0,2,2023,DF
100,0,0,0,0,0,1,2023,DF
"95,75","4,25",0,0,0,0,12,2022,DF
0,100,0,0,0,0,11,2022,DF
0,100,100,0,0,0,10,2022,DF
0,100,100,0,0,0,9,2022,DF
0,100,100,0,0,0,8,2022,DF
0,100,100,0,0,0,7,2022,DF
0,100,100,0,0,0,6,2022,DF
0,100,0,0,0,0,5,2022,DF
0,100,0,0,0,0,4,2022,DF
100,0,0,0,0,0,3,2022,DF
100,0,0,0,0,0,2,2022,DF
100,0,0,0,0,0,1,2022,DF
"95,14","4,86",0,0,0,0,12,2021,DF
0,100,0,0,0,0,11,2021,DF
0,100,0,0,0,0,10,2021,DF
0,100,0,0,0,0,9,2021,DF
100,0,0,0,0,0,8,2021,DF
100,0,0,0,0,0,7,2021,DF
100,0,0,0,0,0,6,2021,DF
100,0,0,0,0,0,5,2021,DF
100,0,0,0,0,0,4,2021,DF
100,0,0,0,0,0,3,2021,DF
100,0,0,0,0,0,2,2021,DF
0,100,0,0,0,0,1,2021,DF
"58,35","41,65",0,0,0,0,12,2020,DF
"98,2","1,8",0,0,0,0,11,2020,DF
"98,2","1,8",0,0,0,0,10,2020,DF
0,100,0,0,0,0,9,2020,DF
"95,85","4,15",0,0,0,0,8,2020,DF
"98,15","1,85",0,0,0,0,7,2020,DF
